v8-version,6,8,275,32,-node.45,0
tick,0x7f324d8b2187,40185,0,0x0,6
tick,0x7f324d8b2187,40276,0,0x0,6
tick,0x7f324d8b2187,40391,0,0x0,6
tick,0x7f324d8b2187,40508,0,0x0,6
tick,0x7f324d8b2187,40609,0,0x0,6
tick,0x7f324d8b2187,40761,0,0x0,6
tick,0x7f324dba410d,40883,0,0x0,6
code-creation,Builtin,3,41009,0x365f00bb3320,13408,StoreIC
code-creation,Builtin,3,41085,0x365f00bb67c0,32,StoreICTrampoline
code-creation,Builtin,3,41175,0x365f00bb6820,7660,KeyedStoreIC
code-creation,Builtin,3,41242,0x365f00bb8660,32,KeyedStoreICTrampoline
code-creation,Builtin,3,41307,0x365f00bb86c0,576,StoreInArrayLiteralIC
code-creation,Builtin,3,41373,0x365f00bb8940,1923,LoadGlobalIC
code-creation,Builtin,3,41437,0x365f00bb9120,1899,LoadGlobalICInsideTypeof
code-creation,Builtin,3,41503,0x365f00bb98e0,32,LoadGlobalICTrampoline
code-creation,Builtin,3,41566,0x365f00bb9940,32,LoadGlobalICInsideTypeofTrampoline
code-creation,Builtin,3,41653,0x365f00bb99a0,1064,FindOrderedHashMapEntry
code-creation,Builtin,3,41733,0x365f00bb9e20,15,MapPrototypeClear
code-creation,Builtin,3,41805,0x365f00bb9e80,15,MathHypot
code-creation,Builtin,3,41875,0x365f00bb9ee0,111,AllocateHeapNumber
code-creation,Builtin,3,41945,0x365f00bb9fa0,315,ParseInt
code-creation,Builtin,3,42014,0x365f00bba120,15,NumberPrototypeToExponential
code-creation,Builtin,3,42161,0x365f00bba180,15,NumberPrototypeToFixed
code-creation,Builtin,3,42244,0x365f00bba1e0,15,NumberPrototypeToLocaleString
code-creation,Builtin,3,42315,0x365f00bba240,15,NumberPrototypeToPrecision
code-creation,Builtin,3,42387,0x365f00bba2a0,15,NumberPrototypeToString
code-creation,Builtin,3,42459,0x365f00bba300,1197,Add
code-creation,Builtin,3,42528,0x365f00bba800,619,Subtract
code-creation,Builtin,3,42597,0x365f00bbaac0,766,Multiply
code-creation,Builtin,3,42666,0x365f00bbae00,687,Divide
code-creation,Builtin,3,42743,0x365f00bbb100,695,Modulus
code-creation,Builtin,3,42814,0x365f00bbb400,665,Exponentiate
code-creation,Builtin,3,42891,0x365f00bbb6e0,520,BitwiseAnd
code-creation,Builtin,3,42960,0x365f00bbb940,520,BitwiseOr
code-creation,Builtin,3,43029,0x365f00bbbba0,520,BitwiseXor
code-creation,Builtin,3,43113,0x365f00bbbe00,524,ShiftLeft
code-creation,Builtin,3,43190,0x365f00bbc060,524,ShiftRight
code-creation,Builtin,3,43259,0x365f00bbc2c0,655,ShiftRightLogical
code-creation,Builtin,3,43330,0x365f00bbc5a0,1386,LessThan
code-creation,Builtin,3,43408,0x365f00bbcb60,1386,LessThanOrEqual
code-creation,Builtin,3,43479,0x365f00bbd120,1386,GreaterThan
code-creation,Builtin,3,43550,0x365f00bbd6e0,1386,GreaterThanOrEqual
code-creation,Builtin,3,43620,0x365f00bbdca0,980,Equal
code-creation,Builtin,3,43688,0x365f00bbe0c0,363,SameValue
code-creation,Builtin,3,43758,0x365f00bbe280,335,StrictEqual
code-creation,Builtin,3,43833,0x365f00bbe420,170,BitwiseNot
code-creation,Builtin,3,43902,0x365f00bbe520,170,Decrement
code-creation,Builtin,3,43978,0x365f00bbe620,170,Increment
code-creation,Builtin,3,44060,0x365f00bbe720,484,Negate
code-creation,Builtin,3,44137,0x365f00bbe960,761,CreateObjectWithoutProperties
code-creation,Builtin,3,44208,0x365f00bbeca0,15,ObjectDefineGetter
code-creation,Builtin,3,44278,0x365f00bbed00,15,ObjectDefineProperties
code-creation,Builtin,3,44348,0x365f00bbed60,15,ObjectDefineProperty
code-creation,Builtin,3,44418,0x365f00bbedc0,15,ObjectDefineSetter
code-creation,Builtin,3,44489,0x365f00bbee20,15,ObjectFreeze
code-creation,Builtin,3,44558,0x365f00bbee80,15,ObjectGetOwnPropertyDescriptors
code-creation,Builtin,3,44630,0x365f00bbeee0,15,ObjectGetOwnPropertyNames
code-creation,Builtin,3,44700,0x365f00bbef40,15,ObjectGetOwnPropertySymbols
code-creation,Builtin,3,44770,0x365f00bbefa0,15,ObjectGetPrototypeOf
code-creation,Builtin,3,44841,0x365f00bbf000,15,ObjectSetPrototypeOf
code-creation,Builtin,3,44917,0x365f00bbf060,15,ObjectIsExtensible
code-creation,Builtin,3,45053,0x365f00bbf0c0,15,ObjectIsFrozen
code-creation,Builtin,3,45146,0x365f00bbf120,15,ObjectIsSealed
code-creation,Builtin,3,45234,0x365f00bbf180,15,ObjectLookupGetter
code-creation,Builtin,3,45306,0x365f00bbf1e0,15,ObjectLookupSetter
code-creation,Builtin,3,45376,0x365f00bbf240,15,ObjectPreventExtensions
code-creation,Builtin,3,45447,0x365f00bbf2a0,15,ObjectPrototypePropertyIsEnumerable
code-creation,Builtin,3,45519,0x365f00bbf300,15,ObjectPrototypeGetProto
code-creation,Builtin,3,45590,0x365f00bbf360,15,ObjectPrototypeSetProto
code-creation,Builtin,3,45661,0x365f00bbf3c0,15,ObjectSeal
code-creation,Builtin,3,45730,0x365f00bbf420,247,OrdinaryHasInstance
code-creation,Builtin,3,45808,0x365f00bbf560,481,InstanceOf
code-creation,Builtin,3,45883,0x365f00bbf7a0,340,ForInEnumerate
code-creation,Builtin,3,45954,0x365f00bbf940,2320,ForInFilter
code-creation,Builtin,3,46040,0x365f00bc02a0,531,FulfillPromise
code-creation,Builtin,3,46112,0x365f00bc0500,759,RejectPromise
code-creation,Builtin,3,46181,0x365f00bc0840,588,ResolvePromise
code-creation,Builtin,3,46253,0x365f00bc0ae0,2188,NewPromiseCapability
code-creation,Builtin,3,46323,0x365f00bc13c0,138,PromiseConstructorLazyDeoptContinuation
code-creation,Builtin,3,46396,0x365f00bc14a0,15,IsPromise
code-creation,Builtin,3,46465,0x365f00bc1500,644,PerformPromiseThen
code-creation,Builtin,3,46535,0x365f00bc17e0,340,PromiseRejectReactionJob
code-creation,Builtin,3,46606,0x365f00bc1980,200,PromiseFulfillReactionJob
code-creation,Builtin,3,46678,0x365f00bc1aa0,1108,PromiseResolveThenableJob
code-creation,Builtin,3,46749,0x365f00bc1f40,578,PromiseResolve
code-creation,Builtin,3,46820,0x365f00bc21e0,2556,ProxyGetProperty
code-creation,Builtin,3,46891,0x365f00bc2c20,2080,ProxyHasProperty
code-creation,Builtin,3,46974,0x365f00bc3480,2780,ProxySetProperty
code-creation,Builtin,3,47045,0x365f00bc3fa0,51,ReflectApply
tick,0x7f324d8b2187,47126,0,0x0,6
tick,0x7f324d8b2187,47282,0,0x0,6
tick,0x7f324d8b2187,47399,0,0x0,6
tick,0x7f324d8b2187,47499,0,0x0,6
tick,0x7f324d8b2187,47618,0,0x0,6
tick,0x7f324dba41aa,47720,0,0x0,6
code-creation,Builtin,3,47857,0x365f00bc4020,57,ReflectConstruct
code-creation,Builtin,3,47932,0x365f00bc40a0,15,ReflectDefineProperty
code-creation,Builtin,3,48014,0x365f00bc4100,15,ReflectDeleteProperty
code-creation,Builtin,3,48079,0x365f00bc4160,15,ReflectGet
code-creation,Builtin,3,48143,0x365f00bc41c0,15,ReflectGetOwnPropertyDescriptor
code-creation,Builtin,3,48221,0x365f00bc4220,15,ReflectGetPrototypeOf
code-creation,Builtin,3,48299,0x365f00bc4280,15,ReflectIsExtensible
code-creation,Builtin,3,48371,0x365f00bc42e0,15,ReflectOwnKeys
code-creation,Builtin,3,48441,0x365f00bc4340,15,ReflectPreventExtensions
code-creation,Builtin,3,48512,0x365f00bc43a0,15,ReflectSet
code-creation,Builtin,3,48581,0x365f00bc4400,15,ReflectSetPrototypeOf
code-creation,Builtin,3,48651,0x365f00bc4460,15,RegExpCapture1Getter
code-creation,Builtin,3,48721,0x365f00bc44c0,15,RegExpCapture2Getter
code-creation,Builtin,3,48791,0x365f00bc4520,15,RegExpCapture3Getter
code-creation,Builtin,3,48861,0x365f00bc4580,15,RegExpCapture4Getter
code-creation,Builtin,3,48964,0x365f00bc45e0,15,RegExpCapture5Getter
code-creation,Builtin,3,49036,0x365f00bc4640,15,RegExpCapture6Getter
code-creation,Builtin,3,49105,0x365f00bc46a0,15,RegExpCapture7Getter
code-creation,Builtin,3,49175,0x365f00bc4700,15,RegExpCapture8Getter
code-creation,Builtin,3,49245,0x365f00bc4760,15,RegExpCapture9Getter
code-creation,Builtin,3,49321,0x365f00bc47c0,15,RegExpInputGetter
code-creation,Builtin,3,49391,0x365f00bc4820,15,RegExpInputSetter
code-creation,Builtin,3,49468,0x365f00bc4880,15,RegExpLastMatchGetter
code-creation,Builtin,3,49538,0x365f00bc48e0,15,RegExpLastParenGetter
code-creation,Builtin,3,49608,0x365f00bc4940,15,RegExpLeftContextGetter
code-creation,Builtin,3,49679,0x365f00bc49a0,15,RegExpPrototypeToString
code-creation,Builtin,3,49749,0x365f00bc4a00,15,RegExpRightContextGetter
code-creation,Builtin,3,49820,0x365f00bc4a60,319,RegExpExecAtom
tick,0x7f324d8b2187,49909,0,0x0,6
tick,0x7f324d8b2187,50011,0,0x0,6
code-creation,Builtin,3,50144,0x365f00bc4be0,17208,RegExpMatchFast
code-creation,Builtin,3,50239,0x365f00bc8f60,9100,RegExpPrototypeExecSlow
code-creation,Builtin,3,50327,0x365f00bcb340,20256,RegExpReplace
code-creation,Builtin,3,50415,0x365f00bd02a0,1984,RegExpSearchFast
tick,0x7f324d8b2187,50509,0,0x0,6
code-creation,Builtin,3,50730,0x365f00bd0aa0,17672,RegExpSplit
code-creation,Builtin,3,50809,0x365f00bd5000,15,SetPrototypeClear
code-creation,Builtin,3,50892,0x365f00bd5060,15,SharedArrayBufferPrototypeGetByteLength
code-creation,Builtin,3,50959,0x365f00bd50c0,15,SharedArrayBufferPrototypeSlice
code-creation,Builtin,3,51033,0x365f00bd5120,15,AtomicsIsLockFree
code-creation,Builtin,3,51098,0x365f00bd5180,15,AtomicsWait
code-creation,Builtin,3,51259,0x365f00bd51e0,15,AtomicsWake
code-creation,Builtin,3,51332,0x365f00bd5240,15,StringFromCodePoint
code-creation,Builtin,3,51409,0x365f00bd52a0,15,StringPrototypeEndsWith
code-creation,Builtin,3,51476,0x365f00bd5300,15,StringPrototypeLastIndexOf
code-creation,Builtin,3,51563,0x365f00bd5360,15,StringPrototypeLocaleCompare
code-creation,Builtin,3,51644,0x365f00bd53c0,15,StringPrototypeStartsWith
code-creation,Builtin,3,51715,0x365f00bd5420,15,StringRaw
code-creation,Builtin,3,51785,0x365f00bd5480,15,SymbolConstructor
code-creation,Builtin,3,51868,0x365f00bd54e0,15,SymbolFor
code-creation,Builtin,3,51945,0x365f00bd5540,15,SymbolKeyFor
code-creation,Builtin,3,52018,0x365f00bd55a0,4096,IterableToList
code-creation,Builtin,3,52089,0x365f00bd65e0,2484,TypedArrayInitialize
code-creation,Builtin,3,52160,0x365f00bd6fe0,1464,TypedArrayInitializeWithBuffer
code-creation,Builtin,3,52237,0x365f00bd75e0,5468,CreateTypedArray
code-creation,Builtin,3,52306,0x365f00bd8b80,79,TypedArrayConstructorLazyDeoptContinuation
code-creation,Builtin,3,52381,0x365f00bd8c20,15,TypedArrayPrototypeBuffer
code-creation,Builtin,3,52452,0x365f00bd8c80,15,TypedArrayPrototypeCopyWithin
code-creation,Builtin,3,52523,0x365f00bd8ce0,15,TypedArrayPrototypeFill
code-creation,Builtin,3,52593,0x365f00bd8d40,15,TypedArrayPrototypeIncludes
code-creation,Builtin,3,52675,0x365f00bd8da0,15,TypedArrayPrototypeIndexOf
code-creation,Builtin,3,52747,0x365f00bd8e00,15,TypedArrayPrototypeLastIndexOf
code-creation,Builtin,3,52831,0x365f00bd8e60,15,TypedArrayPrototypeReverse
code-creation,Builtin,3,52904,0x365f00bd8ec0,1151,TypedArrayLoadElementAsTagged
code-creation,Builtin,3,52975,0x365f00bd9380,815,TypedArrayStoreElementFromTagged
code-creation,Builtin,3,53047,0x365f00bd9700,154,WasmCompileLazy
code-creation,Builtin,3,53116,0x365f00bd97e0,28,WasmStackGuard
code-creation,Builtin,3,53185,0x365f00bd9840,52,ThrowWasmTrapUnreachable
code-creation,Builtin,3,53256,0x365f00bd98c0,52,ThrowWasmTrapMemOutOfBounds
code-creation,Builtin,3,53327,0x365f00bd9940,52,ThrowWasmTrapDivByZero
code-creation,Builtin,3,53397,0x365f00bd99c0,52,ThrowWasmTrapDivUnrepresentable
code-creation,Builtin,3,53468,0x365f00bd9a40,52,ThrowWasmTrapRemByZero
code-creation,Builtin,3,53537,0x365f00bd9ac0,52,ThrowWasmTrapFloatUnrepresentable
code-creation,Builtin,3,53609,0x365f00bd9b40,52,ThrowWasmTrapFuncInvalid
code-creation,Builtin,3,53679,0x365f00bd9bc0,52,ThrowWasmTrapFuncSigMismatch
code-creation,Builtin,3,53761,0x365f00bd9c40,180,WeakMapLookupHashIndex
code-creation,Builtin,3,53867,0x365f00bd9d40,527,WeakCollectionDelete
code-creation,Builtin,3,53963,0x365f00bd9fa0,804,WeakCollectionSet
code-creation,Builtin,3,54077,0x365f00bda320,326,AsyncGeneratorResolve
code-creation,Builtin,3,54191,0x365f00bda4c0,151,AsyncGeneratorReject
code-creation,Builtin,3,54284,0x365f00bda5a0,1276,AsyncGeneratorYield
code-creation,Builtin,3,54389,0x365f00bdaae0,1324,AsyncGeneratorReturn
code-creation,Builtin,3,54491,0x365f00bdb060,444,AsyncGeneratorResumeNext
code-creation,Builtin,3,54581,0x365f00bdb260,15,AsyncGeneratorFunctionConstructor
code-creation,Builtin,3,54675,0x365f00bdb2c0,1316,AsyncGeneratorAwaitCaught
tick,0x7f324d8b2187,54769,0,0x0,6
tick,0x7f324d8b2187,54935,0,0x0,6
tick,0x7f324d8b2187,55133,0,0x0,6
tick,0x7f324dba410d,55245,0,0x0,6
code-creation,Builtin,3,55358,0x365f00bdb840,1316,AsyncGeneratorAwaitUncaught
code-creation,Builtin,3,55464,0x365f00bdbdc0,275,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,55595,0x365f00bdbf20,275,CEntry_Return1_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,55701,0x365f00bdc080,258,CEntry_Return1_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,55827,0x365f00bdc1e0,458,CEntry_Return1_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,55954,0x365f00bdc400,458,CEntry_Return1_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,56074,0x365f00bdc620,275,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,56220,0x365f00bdc780,275,CEntry_Return2_DontSaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,56430,0x365f00bdc8e0,258,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,56564,0x365f00bdca40,458,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,56684,0x365f00bdcc60,458,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,56851,0x365f00bdce80,1728,StringAdd_CheckNone_NotTenured
code-creation,Builtin,3,56977,0x365f00bdd580,2152,StringAdd_CheckNone_Tenured
code-creation,Builtin,3,57084,0x365f00bdde40,447,StringAdd_ConvertLeft_NotTenured
code-creation,Builtin,3,57213,0x365f00bde040,463,StringAdd_ConvertRight_NotTenured
code-creation,Builtin,3,57324,0x365f00bde260,82,DoubleToI
code-creation,Builtin,3,57433,0x365f00bde300,2136,GetProperty
code-creation,Builtin,3,57533,0x365f00bdeba0,261,MathPowInternal
code-creation,Builtin,3,57643,0x365f00bded00,15,IsTraceCategoryEnabled
code-creation,Builtin,3,57764,0x365f00bded60,15,Trace
code-creation,Builtin,3,57876,0x365f00bdedc0,142,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,58045,0x365f00bdeea0,142,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,58174,0x365f00bdef80,2984,ArrayForEachLoopContinuation
code-creation,Builtin,3,58325,0x365f00bdfb80,3579,TypedArrayQuickSort
code-creation,Builtin,3,58457,0x365f00be09c0,856,StringToLowerCaseIntl
code-creation,Builtin,3,58560,0x365f00be0d60,15,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,58665,0x365f00be0dc0,15,StringPrototypeNormalizeIntl
code-creation,Builtin,3,58785,0x365f00be0e20,15,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,58908,0x365f00be0e80,15,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,59028,0x365f00be0ee0,15,LocaleConstructor
code-creation,Builtin,3,59150,0x365f00be0f40,15,LocalePrototypeLanguage
code-creation,Builtin,3,59260,0x365f00be0fa0,15,LocalePrototypeScript
tick,0x7f324e46f714,59372,0,0x0,6
tick,0x7f324d8b2187,59540,0,0x0,6
tick,0x7f324d8b2187,59675,0,0x0,6
tick,0x7f324d8b2187,59736,0,0x0,6
code-creation,Builtin,3,59827,0x365f00be1000,15,LocalePrototypeRegion
code-creation,Builtin,3,59948,0x365f00be1060,15,LocalePrototypeBaseName
code-creation,Builtin,3,60067,0x365f00be10c0,15,LocalePrototypeCalendar
code-creation,Builtin,3,60170,0x365f00be1120,15,LocalePrototypeCaseFirst
code-creation,Builtin,3,60300,0x365f00be1180,15,LocalePrototypeCollation
code-creation,Builtin,3,60388,0x365f00be11e0,15,LocalePrototypeHourCycle
code-creation,Builtin,3,60486,0x365f00be1240,15,LocalePrototypeNumeric
code-creation,Builtin,3,60608,0x365f00be12a0,15,LocalePrototypeNumberingSystem
code-creation,Builtin,3,60715,0x365f00be1300,15,LocalePrototypeToString
tick,0x7f324d8b2187,60848,0,0x0,6
code-creation,Stub,2,61092,0x365f00b84040,675,TransitionElementsKindStub
code-creation,Stub,2,61206,0x365f00b84340,132,StoreFastElementStub
code-creation,Stub,2,61318,0x365f00b84420,248,JSEntryStub
code-creation,Stub,2,61422,0x365f00b84560,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,61534,0x365f00b84680,487,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,61646,0x365f00b848c0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,61758,0x365f00b849e0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,61879,0x365f00b84b00,248,JSEntryStub
code-creation,Stub,2,62000,0x365f00b84c40,1288,StoreFastElementStub
code-creation,Stub,2,62104,0x365f00b851a0,615,ArraySingleArgumentConstructorStub
code-creation,Stub,2,62215,0x365f00b85460,110,InternalArrayConstructorStub
code-creation,Stub,2,62321,0x365f00b85520,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,62520,0x365f00b85640,27,ArrayNArgumentsConstructorStub
code-creation,Stub,2,62658,0x365f00b856a0,199,InternalArrayNoArgumentConstructorStub
code-creation,Stub,2,62759,0x365f00b857c0,527,InternalArraySingleArgumentConstructorStub
code-creation,Stub,2,62888,0x365f00b85a20,531,ArraySingleArgumentConstructorStub
code-creation,Stub,2,63002,0x365f00b85c80,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,63109,0x365f00b85da0,1300,StoreFastElementStub
code-creation,Stub,2,63228,0x365f00b86300,332,CallApiCallbackStub
tick,0x7f324d8b2187,63419,0,0x0,6
tick,0x7f324d8b2187,63554,0,0x0,6
code-creation,Stub,2,63721,0x365f00b864a0,337,ArrayConstructorStub
code-creation,Stub,2,63829,0x365f00b86640,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,63960,0x365f00b86780,251,ArrayNoArgumentConstructorStub
code-creation,Stub,2,64103,0x365f00b868c0,219,ArrayNoArgumentConstructorStub
code-creation,Stub,2,64215,0x365f00b869e0,207,ArrayNoArgumentConstructorStub
code-creation,Stub,2,64314,0x365f00b86b00,579,ArraySingleArgumentConstructorStub
code-creation,Stub,2,64410,0x365f00b86da0,495,ArraySingleArgumentConstructorStub
code-creation,Stub,2,64526,0x365f00b86fe0,527,ArraySingleArgumentConstructorStub
code-creation,Stub,2,64648,0x365f00b87240,487,ArraySingleArgumentConstructorStub
code-creation,Stub,2,64756,0x365f00b87480,487,ArraySingleArgumentConstructorStub
code-creation,Stub,2,64849,0x365f00b876c0,220,StoreFastElementStub
tick,0x7f324d821998,64968,0,0x0,6
code-creation,Stub,2,65171,0x365f00b877e0,332,CallApiCallbackStub
code-creation,Stub,2,65267,0x365f00b87980,1200,StoreFastElementStub
code-creation,Stub,2,65374,0x365f00b87e80,132,StoreFastElementStub
code-creation,Stub,2,65509,0x365f00b87f60,1300,StoreFastElementStub
code-creation,Stub,2,65664,0x365f00b884c0,220,StoreFastElementStub
code-creation,Stub,2,65763,0x365f00b885e0,876,StoreFastElementStub
code-creation,Stub,2,65878,0x365f00b889a0,220,StoreFastElementStub
code-creation,Stub,2,65990,0x365f00b88ac0,527,ArraySingleArgumentConstructorStub
code-creation,Stub,2,66121,0x365f00b88d20,1200,StoreFastElementStub
code-creation,Stub,2,66282,0x365f00b89220,248,JSEntryStub
code-creation,Stub,2,66395,0x365f00b89360,164,StoreFastElementStub
code-creation,Stub,2,66517,0x365f00b89460,164,StoreFastElementStub
code-creation,Stub,2,66648,0x365f00b89560,876,StoreFastElementStub
code-creation,Stub,2,66747,0x365f00b89920,331,CallApiGetterStub
code-creation,Builtin,3,66887,0x365f00b89d60,201,DeserializeLazy
code-creation,Builtin,3,66979,0x365f00b89e80,1396,RecordWrite
code-creation,Builtin,3,67073,0x365f00b8a440,32,AdaptorWithExitFrame
code-creation,Builtin,3,67176,0x365f00b8a4a0,32,AdaptorWithBuiltinExitFrame
code-creation,Builtin,3,67329,0x365f00b8a500,243,ArgumentsAdaptorTrampoline
code-creation,Builtin,3,67447,0x365f00b8a640,205,CallFunction_ReceiverIsNullOrUndefined
code-creation,Builtin,3,67580,0x365f00b8a760,274,CallFunction_ReceiverIsNotNullOrUndefined
tick,0x7f324dba410d,67668,0,0x0,6
tick,0x7f324d8b2187,67780,0,0x0,6
tick,0x7f324d8b2187,67908,0,0x0,6
code-creation,Builtin,3,68095,0x365f00b8a8c0,299,CallFunction_ReceiverIsAny
code-creation,Builtin,3,68235,0x365f00b8aa40,139,CallBoundFunction
code-creation,Builtin,3,68435,0x365f00b8ab20,120,Call_ReceiverIsNullOrUndefined
code-creation,Builtin,3,68573,0x365f00b8abe0,120,Call_ReceiverIsNotNullOrUndefined
code-creation,Builtin,3,68694,0x365f00b8aca0,120,Call_ReceiverIsAny
code-creation,Builtin,3,68823,0x365f00b8ad60,1008,CallProxy
code-creation,Builtin,3,68930,0x365f00b8b1a0,81,CallVarargs
code-creation,Builtin,3,69043,0x365f00b8b240,1380,CallWithSpread
code-creation,Builtin,3,69159,0x365f00b8b800,1360,CallWithArrayLike
code-creation,Builtin,3,69240,0x365f00b8bda0,102,CallForwardVarargs
tick,0x7f324d8b2187,69362,0,0x0,6
code-creation,Builtin,3,69530,0x365f00b8be60,102,CallFunctionForwardVarargs
code-creation,Builtin,3,69661,0x365f00b8bf20,26,ConstructFunction
code-creation,Builtin,3,69765,0x365f00b8bf80,139,ConstructBoundFunction
code-creation,Builtin,3,69863,0x365f00b8c060,43,ConstructedNonConstructable
code-creation,Builtin,3,69982,0x365f00b8c0e0,86,Construct
code-creation,Builtin,3,70105,0x365f00b8c180,81,ConstructVarargs
tick,0x7f324dba410d,70182,0,0x0,6
code-creation,Builtin,3,70361,0x365f00b8c220,1396,ConstructWithSpread
code-creation,Builtin,3,70451,0x365f00b8c7e0,1432,ConstructWithArrayLike
code-creation,Builtin,3,70570,0x365f00b8cdc0,156,ConstructForwardVarargs
code-creation,Builtin,3,70672,0x365f00b8cea0,156,ConstructFunctionForwardVarargs
